2542    -260.24   -145.74 9.2009 0.0
2543    -260.24   -139.23 9.2009 0.0
2544    -253.74   -184.77 9.2009 0.0
2545    -253.74   -178.26 9.2009 0.0
2546    -253.74   -171.76 9.2009 0.0
2547    -253.74   -165.25 9.2009 0.0
2548    -253.74   -158.75 9.2009 0.0
2549    -253.74   -152.24 9.2009 0.0
2550    -253.74   -145.74 9.2009 0.0
2551    -253.74   -139.23 9.2009 0.0
2552    -247.23   -184.77 9.2009 0.0
2553    -247.23   -178.26 9.2009 0.0
2554    -247.23   -171.76 9.2009 0.0
2555    -247.23   -165.25 9.2009 0.0
2556    -247.23   -158.75 9.2009 0.0
2557    -247.23   -152.24 9.2009 0.0
2558    -247.23   -145.74 9.2009 0.0
2559    -247.23   -139.23 9.2009 0.0
2560    -238.77   -184.77 9.2009 0.0
2561    -238.77   -178.26 9.2009 0.0
2562    -238.77   -171.76 9.2009 0.0
2563    -238.77   -165.25 9.2009 0.0
2564    -238.77   -158.75 9.2009 0.0
2565    -238.77   -152.24 9.2009 0.0
2566    -238.77   -145.74 9.2009 0.0
2567    -238.77   -139.23 9.2009 0.0
2568    -232.26   -184.77 9.2009 0.0
2569    -232.26   -178.26 9.2009 0.0
2570    -232.26   -171.76 9.2009 0.0
2571    -232.26   -165.25 9.2009 0.0
2572    -232.26   -158.75 9.2009 0.0
2573    -232.26   -152.24 9.2009 0.0
2574    -232.26   -145.74 9.2009 0.0
2575    -232.26   -139.23 9.2009 0.0
2576    -225.76   -184.77 9.2009 0.0
2577    -225.76   -178.26 9.2009 0.0
2578    -225.76   -171.76 9.2009 0.0
2579    -225.76   -165.25 9.2009 0.0
2580    -225.76   -158.75 9.2009 0.0
2581    -225.76   -152.24 9.2009 0.0
2582    -225.76   -145.74 9.2009 0.0
2583    -225.76   -139.23 9.2009 0.0
2584    -219.25   -184.77 9.2009 0.0
2585    -219.25   -178.26 9.2009 0.0
2586    -219.25   -171.76 9.2009 0.0
2587    -219.25   -165.25 9.2009 0.0
2588    -219.25   -158.75 9.2009 0.0
2589    -219.25   -152.24 9.2009 0.0
2590    -219.25   -145.74 9.2009 0.0
2591    -219.25   -139.23 9.2009 0.0
2592    -212.75   -184.77 9.2009 0.0
2593    -212.75   -178.26 9.2009 0.0
2594    -212.75   -171.76 9.2009 0.0
2595    -212.75   -165.25 9.2009 0.0
2596    -212.75   -158.75 9.2009 0.0
2597    -212.75   -152.24 9.2009 0.0
2598    -212.75   -145.74 9.2009 0.0
2599    -212.75   -139.23 9.2009 0.0
2600    -206.24   -184.77 9.2009 0.0
2601    -206.24   -178.26 9.2009 0.0
2602    -206.24   -171.76 9.2009 0.0
2603    -206.24   -165.25 9.2009 0.0
2604    -206.24   -158.75 9.2009 0.0
2605    -206.24   -152.24 9.2009 0.0
2606    -206.24   -145.74 9.2009 0.0
2607    -206.24   -139.23 9.2009 0.0
2608    -199.74   -184.77 9.2009 0.0
2609    -199.74   -178.26 9.2009 0.0
2610    -199.74   -171.76 9.2009 0.0
2611    -199.74   -165.25 9.2009 0.0
2612    -199.74   -158.75 9.2009 0.0
2613    -199.74   -152.24 9.2009 0.0
2614    -199.74   -145.74 9.2009 0.0
2615    -199.74   -139.23 9.2009 0.0
2616    -193.23   -184.77 9.2009 0.0
2617    -193.23   -178.26 9.2009 0.0
2618    -193.23   -171.76 9.2009 0.0
2619    -193.23   -165.25 9.2009 0.0
2620    -193.23   -158.75 9.2009 0.0
2621    -193.23   -152.24 9.2009 0.0
2622    -193.23   -145.74 9.2009 0.0
2623    -193.23   -139.23 9.2009 0.0
2624    -184.77   -184.77 9.2009 0.0
2625    -184.77   -178.26 9.2009 0.0
2626    -184.77   -171.76 9.2009 0.0
2627    -184.77   -165.25 9.2009 0.0
2628    -184.77   -158.75 9.2009 0.0
2629    -184.77   -152.24 9.2009 0.0
2630    -184.77   -145.74 9.2009 0.0
2631    -184.77   -139.23 9.2009 0.0
2632    -178.26   -184.77 9.2009 0.0
2633    -178.26   -178.26 9.2009 0.0
2634    -178.26   -171.76 9.2009 0.0
2635    -178.26   -165.25 9.2009 0.0
2636    -178.26   -158.75 9.2009 0.0
2637    -178.26   -152.24 9.2009 0.0
2638    -178.26   -145.74 9.2009 0.0
2639    -178.26   -139.23 9.2009 0.0
2640    -171.76   -184.77 9.2009 0.0
2641    -171.76   -178.26 9.2009 0.0
2642    -171.76   -171.76 9.2009 0.0
2643    -171.76   -165.25 9.2009 0.0
2644    -171.76   -158.75 9.2009 0.0
2645    -171.76   -152.24 9.2009 0.0
2646    -171.76   -145.74 9.2009 0.0
2647    -171.76   -139.23 9.2009 0.0
2648    -165.25   -184.77 9.2009 0.0
2649    -165.25   -178.26 9.2009 0.0
2650    -165.25   -171.76 9.2009 0.0
2651    -165.25   -165.25 9.2009 0.0
2652    -165.25   -158.75 9.2009 0.0
2653    -165.25   -152.24 9.2009 0.0
2654    -165.25   -145.74 9.2009 0.0
2655    -165.25   -139.23 9.2009 0.0
2656    -158.75   -184.77 9.2009 0.0
2657    -158.75   -178.26 9.2009 0.0
2658    -158.75   -171.76 9.2009 0.0
2659    -158.75   -165.25 9.2009 0.0
2660    -158.75   -158.75 9.2009 0.0
2661    -158.75   -152.24 9.2009 0.0
2662    -158.75   -145.74 9.2009 0.0
2663    -158.75   -139.23 9.2009 0.0
2664    -152.24   -184.77 9.2009 0.0
2665    -152.24   -178.26 9.2009 0.0
2666    -152.24   -171.76 9.2009 0.0
2667    -152.24   -165.25 9.2009 0.0
2668    -152.24   -158.75 9.2009 0.0
2669    -152.24   -152.24 9.2009 0.0
2670    -152.24   -145.74 9.2009 0.0
2671    -152.24   -139.23 9.2009 0.0
2672    -145.74   -184.77 9.2009 0.0
2673    -145.74   -178.26 9.2009 0.0
2674    -145.74   -171.76 9.2009 0.0
2675    -145.74   -165.25 9.2009 0.0
2676    -145.74   -158.75 9.2009 0.0
2677    -145.74   -152.24 9.2009 0.0
2678    -145.74   -145.74 9.2009 0.0
2679    -145.74   -139.23 9.2009 0.0
2680    -139.23   -184.77 9.2009 0.0
2681    -139.23   -178.26 9.2009 0.0
2682    -139.23   -171.76 9.2009 0.0
2683    -139.23   -165.25 9.2009 0.0
2684    -139.23   -158.75 9.2009 0.0
2685    -139.23   -152.24 9.2009 0.0
2686    -139.23   -145.74 9.2009 0.0
2687    -139.23   -139.23 9.2009 0.0
2688    -130.77   -184.77 9.2009 0.0
2689    -130.77   -178.26 9.2009 0.0
2690    -130.77   -171.76 9.2009 0.0
2691    -130.77   -165.25 9.2009 0.0
2692    -130.77   -158.75 9.2009 0.0
2693    -130.77   -152.24 9.2009 0.0
2694    -130.77   -145.74 9.2009 0.0
2695    -130.77   -139.23 9.2009 0.0
2696    -124.26   -184.77 9.2009 0.0
2697    -124.26   -178.26 9.2009 0.0
2698    -124.26   -171.76 9.2009 0.0
2699    -124.26   -165.25 9.2009 0.0
2700    -124.26   -158.75 9.2009 0.0
2701    -124.26   -152.24 9.2009 0.0
2702    -124.26   -145.74 9.2009 0.0
2703    -124.26   -139.23 9.2009 0.0
2704    -117.76   -184.77 9.2009 0.0
2705    -117.76   -178.26 9.2009 0.0
2706    -117.76   -171.76 9.2009 0.0
2707    -117.76   -165.25 9.2009 0.0
2708    -117.76   -158.75 9.2009 0.0
2709    -117.76   -152.24 9.2009 0.0
2710    -117.76   -145.74 9.2009 0.0
2711    -117.76   -139.23 9.2009 0.0
2712    -111.25   -184.77 9.2009 0.0
2713    -111.25   -178.26 9.2009 0.0
2714    -111.25   -171.76 9.2009 0.0
2715    -111.25   -165.25 9.2009 0.0
2716    -111.25   -158.75 9.2009 0.0
2717    -111.25   -152.24 9.2009 0.0
2718    -111.25   -145.74 9.2009 0.0
2719    -111.25   -139.23 9.2009 0.0
2720    -104.75   -184.77 9.2009 0.0
2721    -104.75   -178.26 9.2009 0.0
2722    -104.75   -171.76 9.2009 0.0
2723    -104.75   -165.25 9.2009 0.0
2724    -104.75   -158.75 9.2009 0.0
2725    -104.75   -152.24 9.2009 0.0
2726    -104.75   -145.74 9.2009 0.0
2727    -104.75   -139.23 9.2009 0.0
2728    -98.241   -184.77 9.2009 0.0
2729    -98.241   -178.26 9.2009 0.0
2730    -98.241   -171.76 9.2009 0.0
2731    -98.241   -165.25 9.2009 0.0
2732    -98.241   -158.75 9.2009 0.0
2733    -98.241   -152.24 9.2009 0.0
2734    -98.241   -145.74 9.2009 0.0
2735    -98.241   -139.23 9.2009 0.0
2736    -91.735   -184.77 9.2009 0.0
2737    -91.735   -178.26 9.2009 0.0
2738    -91.735   -171.76 9.2009 0.0
2739    -91.735   -165.25 9.2009 0.0
2740    -91.735   -158.75 9.2009 0.0
2741    -91.735   -152.24 9.2009 0.0
2742    -91.735   -145.74 9.2009 0.0
2743    -91.735   -139.23 9.2009 0.0
2744    -85.229   -184.77 9.2009 0.0
2745    -85.229   -178.26 9.2009 0.0
2746    -85.229   -171.76 9.2009 0.0
2747    -85.229   -165.25 9.2009 0.0
2748    -85.229   -158.75 9.2009 0.0
2749    -85.229   -152.24 9.2009 0.0
2750    -85.229   -145.74 9.2009 0.0
2751    -85.229   -139.23 9.2009 0.0
2752    -76.771   -184.77 9.2009 0.0
2753    -76.771   -178.26 9.2009 0.0
2754    -76.771   -171.76 9.2009 0.0
2755    -76.771   -165.25 9.2009 0.0
2756    -76.771   -158.75 9.2009 0.0
2757    -76.771   -152.24 9.2009 0.0
2758    -76.771   -145.74 9.2009 0.0
2759    -76.771   -139.23 9.2009 0.0
2760    -70.265   -184.77 9.2009 0.0
2761    -70.265   -178.26 9.2009 0.0
2762    -70.265   -171.76 9.2009 0.0
2763    -70.265   -165.25 9.2009 0.0
2764    -70.265   -158.75 9.2009 0.0
2765    -70.265   -152.24 9.2009 0.0
2766    -70.265   -145.74 9.2009 0.0
2767    -70.265   -139.23 9.2009 0.0
2768    -63.759   -184.77 9.2009 0.0
2769    -63.759   -178.26 9.2009 0.0
2770    -63.759   -171.76 9.2009 0.0
2771    -63.759   -165.25 9.2009 0.0
2772    -63.759   -158.75 9.2009 0.0
2773    -63.759   -152.24 9.2009 0.0
2774    -63.759   -145.74 9.2009 0.0
2775    -63.759   -139.23 9.2009 0.0
2776    -57.253   -184.77 9.2009 0.0
2777    -57.253   -178.26 9.2009 0.0
2778    -57.253   -171.76 9.2009 0.0
2779    -57.253   -165.25 9.2009 0.0
2780    -57.253   -158.75 9.2009 0.0
2781    -57.253   -152.24 9.2009 0.0
2782    -57.253   -145.74 9.2009 0.0
2783    -57.253   -139.23 9.2009 0.0
2784    -50.747   -184.77 9.2009 0.0
2785    -50.747   -178.26 9.2009 0.0
2786    -50.747   -171.76 9.2009 0.0
2787    -50.747   -165.25 9.2009 0.0
2788    -50.747   -158.75 9.2009 0.0
2789    -50.747   -152.24 9.2009 0.0
2790    -50.747   -145.74 9.2009 0.0
2791    -50.747   -139.23 9.2009 0.0
2792    -44.241   -184.77 9.2009 0.0
2793    -44.241   -178.26 9.2009 0.0
2794    -44.241   -171.76 9.2009 0.0
2795    -44.241   -165.25 9.2009 0.0
2796    -44.241   -158.75 9.2009 0.0
2797    -44.241   -152.24 9.2009 0.0
2798    -44.241   -145.74 9.2009 0.0
2799    -44.241   -139.23 9.2009 0.0
2800    -37.735   -184.77 9.2009 0.0
2801    -37.735   -178.26 9.2009 0.0
2802    -37.735   -171.76 9.2009 0.0
2803    -37.735   -165.25 9.2009 0.0
2804    -37.735   -158.75 9.2009 0.0
2805    -37.735   -152.24 9.2009 0.0
2806    -37.735   -145.74 9.2009 0.0
2807    -37.735   -139.23 9.2009 0.0
2808    -31.229   -184.77 9.2009 0.0
2809    -31.229   -178.26 9.2009 0.0
2810    -31.229   -171.76 9.2009 0.0
2811    -31.229   -165.25 9.2009 0.0
2812    -31.229   -158.75 9.2009 0.0
2813    -31.229   -152.24 9.2009 0.0
2814    -31.229   -145.74 9.2009 0.0
2815    -31.229   -139.23 9.2009 0.0
2816    -22.771   -184.77 9.2009 0.0
2817    -22.771   -178.26 9.2009 0.0
2818    -22.771   -171.76 9.2009 0.0
2819    -22.771   -165.25 9.2009 0.0
2820    -22.771   -158.75 9.2009 0.0
2821    -22.771   -152.24 9.2009 0.0
2822    -22.771   -145.74 9.2009 0.0
2823    -22.771   -139.23 9.2009 0.0
2824    -16.265   -184.77 9.2009 0.0
2825    -16.265   -178.26 9.2009 0.0
2826    -16.265   -171.76 9.2009 0.0
2827    -16.265   -165.25 9.2009 0.0
2828    -16.265   -158.75 9.2009 0.0
2829    -16.265   -152.24 9.2009 0.0
2830    -16.265   -145.74 9.2009 0.0
2831    -16.265   -139.23 9.2009 0.0
2832     -9.759   -184.77 9.2009 0.0
2833     -9.759   -178.26 9.2009 0.0
2834     -9.759   -171.76 9.2009 0.0
2835     -9.759   -165.25 9.2009 0.0
2836     -9.759   -158.75 9.2009 0.0
2837     -9.759   -152.24 9.2009 0.0
2838     -9.759   -145.74 9.2009 0.0
2839     -9.759   -139.23 9.2009 0.0
2840     -3.253   -184.77 9.2009 0.0
2841     -3.253   -178.26 9.2009 0.0
2842     -3.253   -171.76 9.2009 0.0
2843     -3.253   -165.25 9.2009 0.0
2844     -3.253   -158.75 9.2009 0.0
2845     -3.253   -152.24 9.2009 0.0
2846     -3.253   -145.74 9.2009 0.0
2847     -3.253   -139.23 9.2009 0.0
2848      3.253   -184.77 9.2009 0.0
2849      3.253   -178.26 9.2009 0.0
2850      3.253   -171.76 9.2009 0.0
2851      3.253   -165.25 9.2009 0.0
2852      3.253   -158.75 9.2009 0.0
2853      3.253   -152.24 9.2009 0.0
2854      3.253   -145.74 9.2009 0.0
2855      3.253   -139.23 9.2009 0.0
2856      9.759   -184.77 9.2009 0.0
2857      9.759   -178.26 9.2009 0.0
2858      9.759   -171.76 9.2009 0.0
2859      9.759   -165.25 9.2009 0.0
2860      9.759   -158.75 9.2009 0.0
2861      9.759   -152.24 9.2009 0.0
2862      9.759   -145.74 9.2009 0.0
2863      9.759   -139.23 9.2009 0.0
2864     16.265   -184.77 9.2009 0.0
2865     16.265   -178.26 9.2009 0.0
2866     16.265   -171.76 9.2009 0.0
2867     16.265   -165.25 9.2009 0.0
2868     16.265   -158.75 9.2009 0.0
2869     16.265   -152.24 9.2009 0.0
2870     16.265   -145.74 9.2009 0.0
2871     16.265   -139.23 9.2009 0.0
2872     22.771   -184.77 9.2009 0.0
2873     22.771   -178.26 9.2009 0.0
2874     22.771   -171.76 9.2009 0.0
2875     22.771   -165.25 9.2009 0.0
2876     22.771   -158.75 9.2009 0.0
2877     22.771   -152.24 9.2009 0.0
2878     22.771   -145.74 9.2009 0.0
2879     22.771   -139.23 9.2009 0.0
2880     31.229   -184.77 9.2009 0.0
2881     31.229   -178.26 9.2009 0.0
2882     31.229   -171.76 9.2009 0.0
2883     31.229   -165.25 9.2009 0.0
2884     31.229   -158.75 9.2009 0.0
2885     31.229   -152.24 9.2009 0.0
2886     31.229   -145.74 9.2009 0.0
2887     31.229   -139.23 9.2009 0.0
2888     37.735   -184.77 9.2009 0.0
2889     37.735   -178.26 9.2009 0.0
2890     37.735   -171.76 9.2009 0.0
2891     37.735   -165.25 9.2009 0.0
2892     37.735   -158.75 9.2009 0.0
2893     37.735   -152.24 9.2009 0.0
2894     37.735   -145.74 9.2009 0.0
2895     37.735   -139.23 9.2009 0.0
2896     44.241   -184.77 9.2009 0.0
2897     44.241   -178.26 9.2009 0.0
2898     44.241   -171.76 9.2009 0.0
2899     44.241   -165.25 9.2009 0.0
2900     44.241   -158.75 9.2009 0.0
2901     44.241   -152.24 9.2009 0.0
2902     44.241   -145.74 9.2009 0.0
2903     44.241   -139.23 9.2009 0.0
2904     50.747   -184.77 9.2009 0.0
2905     50.747   -178.26 9.2009 0.0
2906     50.747   -171.76 9.2009 0.0
2907     50.747   -165.25 9.2009 0.0
2908     50.747   -158.75 9.2009 0.0
2909     50.747   -152.24 9.2009 0.0
2910     50.747   -145.74 9.2009 0.0
2911     50.747   -139.23 9.2009 0.0
2912     57.253   -184.77 9.2009 0.0
2913     57.253   -178.26 9.2009 0.0
2914     57.253   -171.76 9.2009 0.0
2915     57.253   -165.25 9.2009 0.0
2916     57.253   -158.75 9.2009 0.0
2917     57.253   -152.24 9.2009 0.0
2918     57.253   -145.74 9.2009 0.0
2919     57.253   -139.23 9.2009 0.0
2920     63.759   -184.77 9.2009 0.0
2921     63.759   -178.26 9.2009 0.0
2922     63.759   -171.76 9.2009 0.0
2923     63.759   -165.25 9.2009 0.0
2924     63.759   -158.75 9.2009 0.0
2925     63.759   -152.24 9.2009 0.0
2926     63.759   -145.74 9.2009 0.0
2927     63.759   -139.23 9.2009 0.0
2928     70.265   -184.77 9.2009 0.0
2929     70.265   -178.26 9.2009 0.0
2930     70.265   -171.76 9.2009 0.0
2931     70.265   -165.25 9.2009 0.0
2932     70.265   -158.75 9.2009 0.0
2933     70.265   -152.24 9.2009 0.0
2934     70.265   -145.74 9.2009 0.0
2935     70.265   -139.23 9.2009 0.0
2936     76.771   -184.77 9.2009 0.0
2937     76.771   -178.26 9.2009 0.0
2938     76.771   -171.76 9.2009 0.0
2939     76.771   -165.25 9.2009 0.0
2940     76.771   -158.75 9.2009 0.0
2941     76.771   -152.24 9.2009 0.0
2942     76.771   -145.74 9.2009 0.0
2943     76.771   -139.23 9.2009 0.0
2944     85.229   -184.77 9.2009 0.0
2945     85.229   -178.26 9.2009 0.0
2946     85.229   -171.76 9.2009 0.0
2947     85.229   -165.25 9.2009 0.0
2948     85.229   -158.75 9.2009 0.0
2949     85.229   -152.24 9.2009 0.0
2950     85.229   -145.74 9.2009 0.0
2951     85.229   -139.23 9.2009 0.0
2952     91.735   -184.77 9.2009 0.0
2953     91.735   -178.26 9.2009 0.0
2954     91.735   -171.76 9.2009 0.0
2955     91.735   -165.25 9.2009 0.0
2956     91.735   -158.75 9.2009 0.0
2957     91.735   -152.24 9.2009 0.0
2958     91.735   -145.74 9.2009 0.0
2959     91.735   -139.23 9.2009 0.0
2960     98.241   -184.77 9.2009 0.0
2961     98.241   -178.26 9.2009 0.0
2962     98.241   -171.76 9.2009 0.0
2963     98.241   -165.25 9.2009 0.0
2964     98.241   -158.75 9.2009 0.0
2965     98.241   -152.24 9.2009 0.0
2966     98.241   -145.74 9.2009 0.0
2967     98.241   -139.23 9.2009 0.0
2968     104.75   -184.77 9.2009 0.0
2969     104.75   -178.26 9.2009 0.0
2970     104.75   -171.76 9.2009 0.0
2971     104.75   -165.25 9.2009 0.0
2972     104.75   -158.75 9.2009 0.0
2973     104.75   -152.24 9.2009 0.0
2974     104.75   -145.74 9.2009 0.0
2975     104.75   -139.23 9.2009 0.0
2976     111.25   -184.77 9.2009 0.0
2977     111.25   -178.26 9.2009 0.0
2978     111.25   -171.76 9.2009 0.0
2979     111.25   -165.25 9.2009 0.0
2980     111.25   -158.75 9.2009 0.0
2981     111.25   -152.24 9.2009 0.0
2982     111.25   -145.74 9.2009 0.0
2983     111.25   -139.23 9.2009 0.0
2984     117.76   -184.77 9.2009 0.0
2985     117.76   -178.26 9.2009 0.0
2986     117.76   -171.76 9.2009 0.0
2987     117.76   -165.25 9.2009 0.0
2988     117.76   -158.75 9.2009 0.0
2989     117.76   -152.24 9.2009 0.0
2990     117.76   -145.74 9.2009 0.0
2991     117.76   -139.23 9.2009 0.0
2992     124.26   -184.77 9.2009 0.0
2993     124.26   -178.26 9.2009 0.0
2994     124.26   -171.76 9.2009 0.0
2995     124.26   -165.25 9.2009 0.0
2996     124.26   -158.75 9.2009 0.0
2997     124.26   -152.24 9.2009 0.0
2998     124.26   -145.74 9.2009 0.0
2999     124.26   -139.23 9.2009 0.0
3000     130.77   -184.77 9.2009 0.0
3001     130.77   -178.26 9.2009 0.0
3002     130.77   -171.76 9.2009 0.0
3003     130.77   -165.25 9.2009 0.0
3004     130.77   -158.75 9.2009 0.0
3005     130.77   -152.24 9.2009 0.0
3006     130.77   -145.74 9.2009 0.0
3007     130.77   -139.23 9.2009 0.0
3008     139.23   -184.77 9.2009 0.0
3009     139.23   -178.26 9.2009 0.0
3010     139.23   -171.76 9.2009 0.0
3011     139.23   -165.25 9.2009 0.0
3012     139.23   -158.75 9.2009 0.0
3013     139.23   -152.24 9.2009 0.0
3014     139.23   -145.74 9.2009 0.0
3015     139.23   -139.23 9.2009 0.0
3016     145.74   -184.77 9.2009 0.0
3017     145.74   -178.26 9.2009 0.0
3018     145.74   -171.76 9.2009 0.0
3019     145.74   -165.25 9.2009 0.0
3020     145.74   -158.75 9.2009 0.0
3021     145.74   -152.24 9.2009 0.0
3022     145.74   -145.74 9.2009 0.0
3023     145.74   -139.23 9.2009 0.0
3024     152.24   -184.77 9.2009 0.0
3025     152.24   -178.26 9.2009 0.0
3026     152.24   -171.76 9.2009 0.0
3027     152.24   -165.25 9.2009 0.0
3028     152.24   -158.75 9.2009 0.0
3029     152.24   -152.24 9.2009 0.0
3030     152.24   -145.74 9.2009 0.0
3031     152.24   -139.23 9.2009 0.0
3032     158.75   -184.77 9.2009 0.0
3033     158.75   -178.26 9.2009 0.0
3034     158.75   -171.76 9.2009 0.0
3035     158.75   -165.25 9.2009 0.0
3036     158.75   -158.75 9.2009 0.0
3037     158.75   -152.24 9.2009 0.0
3038     158.75   -145.74 9.2009 0.0
3039     158.75   -139.23 9.2009 0.0
3040     165.25   -184.77 9.2009 0.0
3041     165.25   -178.26 9.2009 0.0
3042     165.25   -171.76 9.2009 0.0
3043     165.25   -165.25 9.2009 0.0
3044     165.25   -158.75 9.2009 0.0
3045     165.25   -152.24 9.2009 0.0
3046     165.25   -145.74 9.2009 0.0
3047     165.25   -139.23 9.2009 0.0
3048     171.76   -184.77 9.2009 0.0
3049     171.76   -178.26 9.2009 0.0
3050     171.76   -171.76 9.2009 0.0
3051     171.76   -165.25 9.2009 0.0
3052     171.76   -158.75 9.2009 0.0
3053     171.76   -152.24 9.2009 0.0
3054     171.76   -145.74 9.2009 0.0
3055     171.76   -139.23 9.2009 0.0
3056     178.26   -184.77 9.2009 0.0
3057     178.26   -178.26 9.2009 0.0
3058     178.26   -171.76 9.2009 0.0
3059     178.26   -165.25 9.2009 0.0
3060     178.26   -158.75 9.2009 0.0
3061     178.26   -152.24 9.2009 0.0
3062     178.26   -145.74 9.2009 0.0
3063     178.26   -139.23 9.2009 0.0
3064     184.77   -184.77 9.2009 0.0
3065     184.77   -178.26 9.2009 0.0
3066     184.77   -171.76 9.2009 0.0
3067     184.77   -165.25 9.2009 0.0
3068     184.77   -158.75 9.2009 0.0
3069     184.77   -152.24 9.2009 0.0
3070     184.77   -145.74 9.2009 0.0
3071     184.77   -139.23 9.2009 0.0
3072     193.23   -184.77 9.2009 0.0
3073     193.23   -178.26 9.2009 0.0
3074     193.23   -171.76 9.2009 0.0
3075     193.23   -165.25 9.2009 0.0
3076     193.23   -158.75 9.2009 0.0
3077     193.23   -152.24 9.2009 0.0
3078     193.23   -145.74 9.2009 0.0
3079     193.23   -139.23 9.2009 0.0
3080     199.74   -184.77 9.2009 0.0
3081     199.74   -178.26 9.2009 0.0
3082     199.74   -171.76 9.2009 0.0
3083     199.74   -165.25 9.2009 0.0
3084     199.74   -158.75 9.2009 0.0
3085     199.74   -152.24 9.2009 0.0
3086     199.74   -145.74 9.2009 0.0
3087     199.74   -139.23 9.2009 0.0
3088     206.24   -184.77 9.2009 0.0
3089     206.24   -178.26 9.2009 0.0
3090     206.24   -171.76 9.2009 0.0
3091     206.24   -165.25 9.2009 0.0
3092     206.24   -158.75 9.2009 0.0
3093     206.24   -152.24 9.2009 0.0
3094     206.24   -145.74 9.2009 0.0
3095     206.24   -139.23 9.2009 0.0
3096     212.75   -184.77 9.2009 0.0
3097     212.75   -178.26 9.2009 0.0
3098     212.75   -171.76 9.2009 0.0
3099     212.75   -165.25 9.2009 0.0
3100     212.75   -158.75 9.2009 0.0
3101     212.75   -152.24 9.2009 0.0
3102     212.75   -145.74 9.2009 0.0
3103     212.75   -139.23 9.2009 0.0
3104     219.25   -184.77 9.2009 0.0
3105     219.25   -178.26 9.2009 0.0
3106     219.25   -171.76 9.2009 0.0
3107     219.25   -165.25 9.2009 0.0
3108     219.25   -158.75 9.2009 0.0
3109     219.25   -152.24 9.2009 0.0
3110     219.25   -145.74 9.2009 0.0
3111     219.25   -139.23 9.2009 0.0
3112     225.76   -184.77 9.2009 0.0
3113     225.76   -178.26 9.2009 0.0
3114     225.76   -171.76 9.2009 0.0
3115     225.76   -165.25 9.2009 0.0
3116     225.76   -158.75 9.2009 0.0
3117     225.76   -152.24 9.2009 0.0
3118     225.76   -145.74 9.2009 0.0
3119     225.76   -139.23 9.2009 0.0
3120     232.26   -184.77 9.2009 0.0
3121     232.26   -178.26 9.2009 0.0
3122     232.26   -171.76 9.2009 0.0
3123     232.26   -165.25 9.2009 0.0
3124     232.26   -158.75 9.2009 0.0
3125     232.26   -152.24 9.2009 0.0
3126     232.26   -145.74 9.2009 0.0
3127     232.26   -139.23 9.2009 0.0
3128     238.77   -184.77 9.2009 0.0
3129     238.77   -178.26 9.2009 0.0
3130     238.77   -171.76 9.2009 0.0
3131     238.77   -165.25 9.2009 0.0
3132     238.77   -158.75 9.2009 0.0
3133     238.77   -152.24 9.2009 0.0
3134     238.77   -145.74 9.2009 0.0
3135     238.77   -139.23 9.2009 0.0
3136     247.23   -184.77 9.2009 0.0
3137     247.23   -178.26 9.2009 0.0
3138     247.23   -171.76 9.2009 0.0
3139     247.23   -165.25 9.2009 0.0
3140     247.23   -158.75 9.2009 0.0
3141     247.23   -152.24 9.2009 0.0
3142     247.23   -145.74 9.2009 0.0
3143     247.23   -139.23 9.2009 0.0
3144     253.74   -184.77 9.2009 0.0
3145     253.74   -178.26 9.2009 0.0
3146     253.74   -171.76 9.2009 0.0
3147     253.74   -165.25 9.2009 0.0
3148     253.74   -158.75 9.2009 0.0
3149     253.74   -152.24 9.2009 0.0
3150     253.74   -145.74 9.2009 0.0
3151     253.74   -139.23 9.2009 0.0
3152     260.24   -184.77 9.2009 0.0
3153     260.24   -178.26 9.2009 0.0
3154     260.24   -171.76 9.2009 0.0
3155     260.24   -165.25 9.2009 0.0
3156     260.24   -158.75 9.2009 0.0
3157     260.24   -152.24 9.2009 0.0
3158     260.24   -145.74 9.2009 0.0
3159     260.24   -139.23 9.2009 0.0
3160     266.75   -184.77 9.2009 0.0
3161     266.75   -178.26 9.2009 0.0
3162     266.75   -171.76 9.2009 0.0
3163     266.75   -165.25 9.2009 0.0
3164     266.75   -158.75 9.2009 0.0
3165     266.75   -152.24 9.2009 0.0
3166     266.75   -145.74 9.2009 0.0
3167     266.75   -139.23 9.2009 0.0
3168     273.25   -184.77 9.2009 0.0
3169     273.25   -178.26 9.2009 0.0
3170     273.25   -171.76 9.2009 0.0
3171     273.25   -165.25 9.2009 0.0
3172     273.25   -158.75 9.2009 0.0
3173     273.25   -152.24 9.2009 0.0
3174     273.25   -145.74 9.2009 0.0
3175     273.25   -139.23 9.2009 0.0
3176     279.76   -184.77 9.2009 0.0
3177     279.76   -178.26 9.2009 0.0
3178     279.76   -171.76 9.2009 0.0
3179     279.76   -165.25 9.2009 0.0
3180     279.76   -158.75 9.2009 0.0
3181     279.76   -152.24 9.2009 0.0
3182     279.76   -145.74 9.2009 0.0
3183     279.76   -139.23 9.2009 0.0
3184     286.27   -184.77 9.2009 0.0
3185     286.27   -178.26 9.2009 0.0
3186     286.27   -171.76 9.2009 0.0
3187     286.27   -165.25 9.2009 0.0
3188     286.27   -158.75 9.2009 0.0
3189     286.27   -152.24 9.2009 0.0
3190     286.27   -145.74 9.2009 0.0
3191     286.27   -139.23 9.2009 0.0
3192     292.77   -184.77 9.2009 0.0
3193     292.77   -178.26 9.2009 0.0
